时间 (s),薄膜厚度 (m),温度 (K)
5.200000000000003,0.00061875,371.44026780719287
5.220000000000002,0.00061875,371.1437909746416
5.240000000000003,0.00061875,370.85909342751285
5.2600000000000025,0.00061875,370.58378459106507
5.280000000000003,0.00061875,370.3190826065321
5.3000000000000025,0.00061875,370.06274528164437
5.320000000000003,0.00061875,369.8160965561006
5.3400000000000025,0.00061875,369.5768643827694
5.360000000000003,0.00061875,369.3465755673748
5.380000000000003,0.00061875,369.12284475839255
5.400000000000003,0.00061875,368.9074255533882
5.420000000000003,0.00061875,368.697802040454
5.440000000000003,0.00061875,368.4959310020557
5.460000000000003,0.00061875,368.299189788017
5.480000000000003,0.00061875,368.10968808105775
5.500000000000003,0.00061875,367.9247421994931
5.520000000000003,0.00061875,367.74655294614456
5.540000000000003,0.00061875,367.5724297676299
5.560000000000003,0.00061875,367.40460146924386
5.580000000000003,0.00061875,367.2404245333889
5.600000000000003,0.00061875,367.082097540183
5.620000000000003,0.00061875,366.9270725052385
5.640000000000003,0.00061875,366.77746781920615
5.660000000000003,0.00061875,366.6308714662102
5.680000000000003,0.00061875,366.48928136393255
5.700000000000003,0.00061875,366.3504528650365
5.720000000000003,0.00061875,366.2162329622988
5.740000000000003,0.00061875,366.08456683147443
5.760000000000003,0.00061875,365.9571293054282
5.780000000000003,0.00061875,365.83206960598164
5.8000000000000025,0.00061875,365.71087735753633
5.820000000000003,0.00061875,365.5919128563614
5.840000000000003,0.00061875,365.47647444434017
5.860000000000003,0.00061875,365.3631344874094
5.880000000000003,0.00061875,365.25299970235653
5.900000000000003,0.00061875,365.14485064744076
5.9200000000000035,0.00061875,365.0396066203775
5.940000000000003,0.00061875,364.93624870750915
5.960000000000003,0.00061875,364.8355164698805
5.980000000000003,0.00061875,364.7365810421606
6.0000000000000036,0.00061875,364.6400124694029
4.8000000000000025,0.0006375,381.3237040072951
4.820000000000002,0.0006375,381.2274247187978
4.8400000000000025,0.0006375,380.6449602766877
4.860000000000002,0.0006375,379.8437085021975
4.880000000000003,0.0006375,379.12934472102637
4.900000000000002,0.0006375,378.44232416895915
4.920000000000003,0.0006375,377.7847533732227
4.940000000000002,0.0006375,377.18659359308964
4.960000000000003,0.0006375,376.6036043755315
4.980000000000002,0.0006375,376.0719043737633
5.000000000000003,0.0006375,375.5542381656561
5.020000000000002,0.0006375,375.0757289438432
5.040000000000003,0.0006375,374.61104432744054
5.060000000000002,0.0006375,374.17718026474097
5.080000000000003,0.0006375,373.75688977119404
5.100000000000002,0.0006375,373.36171946933445
5.120000000000003,0.0006375,372.97842273377245
5.140000000000002,0.0006375,372.6169008559158
5.160000000000003,0.0006375,372.26509114811154
5.180000000000002,0.0006375,371.93299781211124
5.200000000000003,0.0006375,371.608495235827
5.220000000000002,0.0006375,371.3022885043118
5.240000000000003,0.0006375,371.00183187298256
5.2600000000000025,0.0006375,370.7185227394239
5.280000000000003,0.0006375,370.4394948429377
5.3000000000000025,0.0006375,370.1765471536643
5.320000000000003,0.0006375,369.9167905873817
5.3400000000000025,0.0006375,369.6720403640738
5.360000000000003,0.0006375,369.4297334725297
5.380000000000003,0.0006375,369.2013233390127
5.400000000000003,0.0006375,368.97489596540703
5.420000000000003,0.0006375,368.7612217127113
5.440000000000003,0.0006375,368.5492973724651
5.460000000000003,0.0006375,368.3489644533996
5.480000000000003,0.0006375,368.1503201234103
5.500000000000003,0.0006375,367.9621083021537
5.520000000000003,0.0006375,367.7756460113316
5.540000000000003,0.0006375,367.59848068860276
5.560000000000003,0.0006375,367.42320705611877
5.580000000000003,0.0006375,367.2561360266208
5.600000000000003,0.0006375,367.09114718362605
5.620000000000003,0.0006375,366.9333217870785
5.640000000000003,0.0006375,366.7777919698042
5.660000000000003,0.0006375,366.62845177690355
5.680000000000003,0.0006375,366.48162444499985
5.700000000000003,0.0006375,366.34008477622575
5.720000000000003,0.0006375,366.2012654875399
5.740000000000003,0.0006375,366.06690719635253
5.760000000000003,0.0006375,365.9354577216934
5.780000000000003,0.0006375,365.8077187855313
5.8000000000000025,0.0006375,365.6830521159898
5.820000000000003,0.0006375,365.56142067067503
5.840000000000003,0.0006375,365.44299668332025
5.860000000000003,0.0006375,365.3270052114269
5.880000000000003,0.0006375,365.21432683505896
5.900000000000003,0.0006375,365.10354727912664
5.9200000000000035,0.0006375,364.996157052445
5.940000000000003,0.0006375,364.8901966720559
5.960000000000003,0.0006375,364.7876736204221
5.980000000000003,0.0006375,364.6861714503232
6.0000000000000036,0.0006375,364.588128229762
4.8000000000000025,0.00065625,382.7471681439793
4.820000000000002,0.00065625,382.47403172828876
4.8400000000000025,0.00065625,381.57072971882985
4.860000000000002,0.00065625,380.5798818179237
4.880000000000003,0.00065625,379.7848487804096
4.900000000000002,0.00065625,378.9794693502317
4.920000000000003,0.00065625,378.27754821911645
4.940000000000002,0.00065625,377.6077710435839
4.960000000000003,0.00065625,376.9903814211871
4.980000000000002,0.00065625,376.41208673367777
5.000000000000003,0.00065625,375.8668371987913
5.020000000000002,0.00065625,375.35419970227275
5.040000000000003,0.00065625,374.8680225068708
5.060000000000002,0.00065625,374.4067078851483
5.080000000000003,0.00065625,373.9707657005973
5.100000000000002,0.00065625,373.55152187105193
5.120000000000003,0.00065625,373.1573603194372
5.140000000000002,0.00065625,372.77383595748046
5.160000000000003,0.00065625,372.4148201263754
5.180000000000002,0.00065625,372.06230735348714
5.200000000000003,0.00065625,371.73324314351646
5.220000000000002,0.00065625,371.4080632448211
5.240000000000003,0.00065625,371.1048467138846
5.2600000000000025,0.00065625,370.8040092883284
5.280000000000003,0.00065625,370.52335804770536
5.3000000000000025,0.00065625,370.2443600274637
5.320000000000003,0.00065625,369.9836128680555
5.3400000000000025,0.00065625,369.72431354342564
5.360000000000003,0.00065625,369.4812818266586
5.380000000000003,0.00065625,369.2398210863872
5.400000000000003,0.00065625,369.0126785919785
5.420000000000003,0.00065625,368.7874208580979
5.440000000000003,0.00065625,368.57462201179345
5.460000000000003,0.00065625,368.36411614751677
5.480000000000003,0.00065625,368.164335145698
5.500000000000003,0.00065625,367.96728472497017
5.520000000000003,0.00065625,367.7793700390869
5.540000000000003,0.00065625,367.5946106042842
5.560000000000003,0.00065625,367.41755080918546
5.580000000000003,0.00065625,367.24403200644565
5.600000000000003,0.00065625,367.0769299541999
5.620000000000003,0.00065625,366.9137011762445
5.640000000000003,0.00065625,366.75575432920016
5.660000000000003,0.00065625,366.60195294654545
5.680000000000003,0.00065625,366.45243826497597
5.700000000000003,0.00065625,366.30727981140654
5.720000000000003,0.00065625,366.1655420178246
5.740000000000003,0.00065625,366.028311882102
5.760000000000003,0.00065625,365.89375423733145
5.780000000000003,0.00065625,365.7638005381255
5.8000000000000025,0.00065625,365.63587749373977
5.820000000000003,0.00065625,365.5126049007226
5.840000000000003,0.00065625,365.3908161607225
